sample_id	s__Akkermansia_muciniphila	s__Alistipes_finegoldii	s__Alistipes_onderdonkii	s__Alistipes_putredinis	s__Alistipes_unclassified	s__Anaerostipes_hadrus	s__Anaerostipes_unclassified	s__Bacteroides_caccae	s__Bacteroides_dorei	s__Bacteroides_fragilis	s__Bacteroides_ovatus	s__Bacteroides_stercoris	s__Bacteroides_thetaiotaomicron	s__Bacteroides_uniformis	s__Bacteroides_vulgatus	s__Bacteroides_xylanisolvens	s__Barnesiella_intestinihominis	s__Bifidobacterium_adolescentis	s__Bifidobacterium_animalis	s__Bifidobacterium_bifidum	s__Bifidobacterium_breve	s__Bifidobacterium_catenulatum	s__Bifidobacterium_dentium	s__Bifidobacterium_longum	s__Bifidobacterium_pseudocatenulatum	s__Citrobacter_freundii	s__Clostridium_bartlettii	s__Clostridium_bolteae	s__Clostridium_clostridioforme	s__Clostridium_hathewayi	s__Clostridium_leptum	s__Clostridium_nexile	s__Clostridium_ramosum	s__Clostridium_sp_KLE_1755	s__Clostridium_spiroforme	s__Clostridium_symbiosum	s__Collinsella_aerofaciens	s__Coprobacillus_unclassified	s__Coprococcus_comes	s__Dialister_invisus	s__Dorea_formicigenerans	s__Dorea_longicatena	s__Eggerthella_unclassified	s__Enterobacter_cloacae	s__Enterococcus_avium	s__Enterococcus_faecalis	s__Enterococcus_faecium	s__Escherichia_coli	s__Escherichia_unclassified	s__Eubacterium_eligens	s__Eubacterium_hallii	s__Eubacterium_ramulus	s__Eubacterium_rectale	s__Eubacterium_siraeum	s__Eubacterium_sp_3_1_31	s__Faecalibacterium_prausnitzii	s__Haemophilus_parainfluenzae	s__Klebsiella_oxytoca	s__Klebsiella_pneumoniae	s__Klebsiella_unclassified	s__Lachnospiraceae_bacterium_1_1_57FAA	s__Lachnospiraceae_bacterium_2_1_58FAA	s__Lachnospiraceae_bacterium_5_1_63FAA	s__Lactobacillus_casei_paracasei	s__Lactobacillus_rhamnosus	s__Lactococcus_phage_P680	s__Megasphaera_micronuciformis	s__Oscillibacter_unclassified	s__Parabacteroides_distasonis	s__Parabacteroides_merdae	s__Parabacteroides_unclassified	s__Peptostreptococcaceae_noname_unclassified	s__Prevotella_copri	s__Roseburia_hominis	s__Roseburia_intestinalis	s__Roseburia_inulinivorans	s__Roseburia_unclassified	s__Ruminococcus_bromii	s__Ruminococcus_callidus	s__Ruminococcus_gnavus	s__Ruminococcus_lactaris	s__Ruminococcus_obeum	s__Ruminococcus_sp_5_1_39BFAA	s__Ruminococcus_torques	s__Streptococcus_parasanguinis	s__Streptococcus_salivarius	s__Streptococcus_thermophilus	s__Subdoligranulum_sp_4_3_54A2FAA	s__Subdoligranulum_unclassified	s__Veillonella_atypica	s__Veillonella_parvula	s__Veillonella_unclassified
6247243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.356832	0	0.0207667	0.36054	0	0	0.0014583	0.012474	0	2.25E-05	0	0.0042131	0.00512	0.0101364	0.0072337	0	0	0.0331767	0	0.001198	0	0	2.99E-05	0	0	1.95E-05	0	0.0016014	0.0005781	0	0	0	0	0	0	0.0209134	1.56E-05	0	0	0	0.0003949	9.47E-05	0	0	0	0	0	0	0	0	0	0.0044562	0	0	0	0	0	0.0363753	0	0.0152296	0	0.0003457	0.035082	0.0071252	0	0.0011386	0.0009666	0	0.0114646	0	0	0
3794253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.238166	0	0	0.636073	0	0	0	0	0	0	0	0	0.0001468	0	0	0	0	0.0011438	0	0	0	0	0.006115	0	0	0.0020456	0	0.0425126	0.0103018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0363142	0.0016472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005348	0	0	0	0.0002852	0.0028218	0.0007697	0	0	0	0	0.0002699	9.23E-05
1435026	0.0034538	0.0003971	0.0043788	0	0.0007179	0.0013887	0	0	0	0.0141677	0.0003632	0	0	0	0.0129197	0	0	0.0358814	0	0.088699	0.0015508	0	0	0.183964	0.0620574	0	0.0014262	0.0004955	0	0.0001713	0.0032441	0	0	0	0	0.000483	0.0336092	0.0003521	0	0	0.0072205	0.0029315	0.0047638	0	0	0	0	0	0	0.0018126	0.0044588	0.0099734	0.0439065	0.0033529	0	0.127221	0	0	0	0	0.0027851	0	0.0109126	0	0	0	0	0.0163529	0	0.0193292	0	0.0009042	0	0.0034849	0.0076299	0.0006935	0	0.134412	0.0115146	0.0026178	0	0.0061392	0.0519785	0.0121979	0.000851	0.0020635	0.0001392	0	0.0244453	0	0.0003145	0.0006185
9433527	0.0483238	0.0065516	0.0199541	0.0729115	0	0	0	0.0082021	0	0.0588187	0	0	0	0.211182	0.0218469	0	0	0.0424613	0	0.0721686	0.149442	0	0.0003243	0.016565	0	0	0.0002329	0.0005979	0.0003039	0.016184	0	0	9.15E-05	0	0	1.44E-05	0.0220684	0.00098	0	0.0143823	0.0006555	0	0.0055753	0	0	0	0	0.0894041	0.0037565	0.0002858	6.77E-05	9.39E-05	0	0.0001459	0	0.0083442	0	0	0	0	0	1.03E-05	0	0	0	0	0	0.0005906	0.0119712	0	0	0.0001683	0.0016873	0.0001593	0	0	0.0001787	0.0073042	0.000612	0.0002087	0	0.0006409	0	0.0006461	0	0	0	0	0.0522941	0	0	0
6500587	0.0015008	0	0	0	0.0399472	0.0006268	0	0	0	0	1.59E-05	0	0	0	0.0775627	0	0	0	0	0.0003767	0.0019771	0	0	0.0577583	0.0081055	0	0.0003802	0.0151716	0.0002069	0.0031716	0.0025405	0.034564	0.0001304	0.0045619	0	0.002114	0	0.0119505	0	0.0462193	0	0	0.0045189	0	0	0	0	0.0055672	0.0015781	0	0.0029863	0	0	0	0.0013381	0.322072	0.0009054	0	0	0	0	0.0053258	0.004836	0	0	0	0	0	0	0	0	0	0	0.0036268	0.0033773	0.0065499	0	0.225146	0	0.0249573	0	0	0	0.0036498	0	0.0007104	1.70E-05	0	0.0333645	0.0001189	1.94E-05	0.0001876
7699035	0.0062526	0.0011383	0.0026252	0.0058375	0	0.0003489	0	0.0037786	0.0033628	0.0002984	0.0043155	0.0334876	0.0012974	0.0853229	0.0043389	0.0004599	0.0056753	9.70E-06	0	0.0005259	0.0066995	0	0	0.0422355	0	0.0163794	0.0016079	0.0037947	0.0001631	0.0005356	0.0005292	0	0.000541	0	0	0.0004281	0	0.0128242	0	0	0	0	0.0010707	0.0122386	0	0	0	0.0102132	0.0098766	0.0010687	0.0001915	0	0	0	0.0018178	0.0063792	4.66E-05	8.64E-05	0	0.0001661	0	0	0.000333	0	0	0.0036333	0	0.0009463	2.85E-05	0.0007084	0.0009302	0.0018189	0	0	5.56E-05	0	0.0022757	0.647395	0.0015312	0.0005354	0.0036106	9.80E-06	0	0.0041392	0	2.75E-05	0	0	0.007572	0	0	0
7268827	0.0309654	0.0036842	0.0051312	0.0840894	0	0	0	0.0129629	0.0142352	0.007378	0.0098839	0	0.0079556	0.0399471	0.07649	0.0014337	0.0106277	0	0	0.120878	5.55E-05	0	0	0.0022948	0.0032509	0	0	0.000138	0	0.0002495	0.0004728	0	0.0002957	0	0	0	0.0027887	0.0010266	0.0020694	0	0.0005318	0.0002232	0.0005334	0	0	0	0	0.0005142	0	0.0019075	0.0006454	0.0008378	0.0017625	0	0	0.200571	0	0	0	0	0	0	0	0	0	0	0	0.0002453	0.0004687	0.0292089	0	0	0.0186951	0.0143323	0	0.0004999	0	0.184627	0.0009125	0.0005837	0.0004854	0.0022775	0.0175308	0.0139326	0	0.0002583	0	0	0.0281365	0	0.0011397	0.0010463
2453050	0.0001273	0.0002675	0.0005668	0.0040456	0	0.005474	0	0.0012693	0	0	0	0.0002824	8.57E-05	0	0.0012143	0.0016552	0	0	0.0002725	0.0081179	0	0	0	0.21377	0	0.0029821	0.005223	0.0016181	0	0.0009122	0	0	0.0024417	0	0	0.0008646	3.49E-05	0.0059475	0	0	0	0	0.0076979	0	0.0015756	0	0	0.330702	0.0176726	0.0009122	0.0070343	0.0164747	0	0	0	0.0604578	0.0002244	0.009091	0	0	0	2.01E-05	0.0038088	0	0	0	0	0.0059676	0.0002475	0.0007176	0.0013449	0.000316	0	0	0.0011842	0.0075595	0	0.0008013	0	0.0013617	0	0.0090066	0	0.0557536	0.0003373	0.0063538	0.0824497	0	0.0324886	0	0	0.00023
9789101	0.0302481	0.0010314	0.0023274	0.0490396	0	0.0004981	0	0	0	0.0222298	0	0	0	0.0022066	0.152108	0	0	7.74E-05	0	0.0002069	0.0057167	0	0	0.352354	0	0	0.0002788	0.0078173	0.000714	0.0022176	0.0396333	0	0.0005603	0	0	0.0076157	0	0.0013439	0	0	0.0002325	0.0016744	0.005799	0	0	0	0	0.0004313	0.0001945	0	0.0015047	0	0.0011406	0	0	0.0627284	0.0006907	0	0	0	0.0001874	0	0.0001842	0	0.0001215	0	0	0.0098118	0.0541212	0	0.0009007	0	0	0	3.97E-05	0.0019938	0	0.0001355	0	0.018554	0.0256795	0.0007281	0	0.0122749	0.0001515	0.0002252	0.0008891	0	0.0234641	0	0.0002426	0.0005041
3366198	0.0219075	0	0	0.0013138	0	0.0139041	0	0.0023326	0.003743	0	0.0005553	0	0.0009674	0	0.0011671	0	0	0	0	0.0003098	0.0003179	0	0	0.504253	0	0	0.0014423	0.0033731	0	0.0007111	0.0006364	0.0915749	0.0027096	0	0	0.0008761	0	0.0218207	0	0	0	0	0.0034885	0.0001416	0	0	0	0.0085165	0.0006671	0	0	0	0	0	0.0017283	0.006369	0	0	0	0	0	0.0001491	0.0588632	0	0	0	0	0	0	0	0	0.003218	0.0031017	0	0.0241413	0.013837	0	0.0002847	0	0.110695	0	0.0005264	0	0.0198357	0.0014814	0.0196215	0.0053454	0	0.0019835	0	0	0.0001661
1973285	0	0	0	0	0	0.0006788	0	0.0200801	0	0	0.0126513	0	0	9.40E-05	8.83E-05	0	0	1.04E-05	0	0.710027	5.34E-05	2.24E-05	0.0139288	0.0664786	0.108419	0	0	0	0	0	0	0	0.0003507	0	0	0	0	0.0014247	0	0	0	0	0.0003568	0	0	0	0	0	3.95E-05	0	0	0	0.0044328	0	0	7.93E-05	0.0010606	0.0021937	0.0002448	0.0005634	0	0	1.13E-05	0.000443	0.0019833	0	0	0	0.007356	0	0.0128388	0.0002407	3.26E-05	0	0	0	0	3.83E-05	0	0	0	0	0	0	2.94E-05	0.0001359	0	0	0	0.0006715	0.0054428	0.0238701
1700969	0.0056452	0	0	0	0	0	0	0	0	0.0004789	0	0	6.31E-05	0	0	0	0	0.084821	0	0	0.0015082	0	0.0022918	0.74305	0	0	0	0	0	0	0	0	0.007271	0	0	0	0	0.0018337	0	0	0	0	0.0077296	0	0	0	0	0.0028944	0.0008342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0591635	0	0	0	0	0	0	0.0002988	0	0	0	0	0	0	0	0.0562567	0	0	0	0.0028869	0.0002826	0	0	0	0.0059338	0	0	0
5218395	0	0	0	0	0	0	0	0	0	4.20E-05	0	0	0	0	0	0	0	0	0	0	1.02E-05	0	0.322172	0.0004423	7.40E-06	5.95E-05	0	0	0.0763317	0	0	0	0.112802	0	0	0	0	0.286949	0	0	0	0	0	0	0.025188	0.132066	0	0.0112711	0.0018193	0	0	0	0	0	0	0	0	0.0004884	0	3.61E-05	0.0003232	0	0	0	0.003893	0	0	0	0	0	0	0.0004124	0	0	0	0	0	0	0	0.0187276	0	0	0	0.0011671	0.0006425	0	0	0	0	0	0.0001343	0.0026985
1015043	6.20E-06	0	0	0	0	0	0.0015108	0	0	0	0	0	0	0	0	0	0	0	0	0.584542	0	0	0	0.149177	0.131976	0	0	0	0	0	0	0	0.0128446	0	0	0	0	0.0158754	0	0	0	0	0.0030587	0	0	0.00292	0	0.0745954	0.0034213	0	0	0	0	0	0	0	0	0.0021375	0	0	0	0.0010258	0	0	0.000182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0058035	0	0	0	0.000311	0.0005991	9.90E-06	0	0	0	0.0001218	0.0040351	0.0016005
7998461	0	0	0	0	0	0.0077629	0	0.0031671	0	2.50E-06	0	0	0.0013566	0.0028061	0	0	0	5.27E-05	0	0	0.0599197	0	0	0.819801	0	0.0020507	0.000376	0.0007076	0.0001634	0.0009986	0	0.0018858	0.0024418	0	0	0.0001399	0	0.0092927	0	3.38E-05	0	0	0.0014443	0	0.0002323	0	0	0.0020155	0	0	0	0	0.0001358	0	0	3.57E-05	0	0	0	0	6.66E-05	0	0.0009385	0.0029752	0	0	0	0	0	0	0	0.0008986	0	0	0	0	1.27E-05	0	0	0.0505145	0	0	0	0.002181	2.76E-05	0.000238	0.0016031	0	0.0019382	0	0.0017616	0
1821648	0.0002108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002978	0.0002097	0	0	0.0006355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001044	6.58E-05	0	0	0	0	0	0	2.35E-05	0	0.917123	0	0.0768023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99E-05	0	0	0	0	0	0	0	0	0	0	0.0002574	0	0.0004589	0.0030697
7769911	0.0546491	0.0001061	0	0.0013894	0	0.0002184	0	0	0	0	0	0.0012465	0.0030614	0	0	0.0005308	0	0.0325045	0	0	0	0.0024753	0	0.0463908	0.0516289	0	0.001041	0	0	0.0004132	0.0007384	0.0012147	0.0020293	0	0.0088592	0	0.0495283	0.0029604	0	0.0257062	0.0116712	0	0.0006571	0	0	0	0	0	0	0.0005992	0	0	0.0030558	0.0010327	0	0.0030145	0	0	0	0	0.0005418	0.0014567	0.046539	0	0	0	0	0.0003984	0.0006667	0	0	0	0	0.0164013	0.0113017	0.0014682	0	0.316059	0	0.0127416	0.0008432	0.0105744	0.160577	0.0026873	0.0006866	0.0031898	0.0055679	0.0185944	0.0237987	0	0	0
7994961	0	1.67E-05	0.0013099	0	0.0008715	0.003586	0	0	0	0	0.0383549	0	0	0	0.0033631	0.010217	0	0.0003684	0	0	0	0	0	0.0386443	0	0	0	0.0009982	0	0.0002979	0	0	0	0	0	0.0014882	0	2.22E-05	0	0	0	0.0254229	0.0214948	0	0	0.133562	0	0.0026624	0.0202215	0	0.0029718	0	0.0263962	0	0	0.0037095	0	0.0086346	0	0.006326	0	0	0.003268	0	0	0	0	0.0003109	0.0002243	0	0.0011586	0.0036465	0	0.0004865	0	0	0.0004768	0.0737201	0	0.0142117	7.18E-05	0.0028987	0.0862402	0.144678	0.0013052	0.000753	0	0	0.0419882	0	0	0
8674197	0	0	0	0	0	0.0003444	0	0	0	0.0009186	0	0	0	0	0.0008414	0.0005143	0	7.83E-05	0	0.20965	0.296336	0.0256408	0.0059001	0.0926281	0.23739	0	0	0	0	0	0	0	0.0008964	0	0	0	0	0.0016531	0	0	0	0	0.0030237	0	0	0	0.0001275	0.006462	0.0024612	0.0022729	0	0	0	0	0	0.0156018	0.0005494	0	0	5.64E-05	0	0.0001098	0.0001046	0.0008719	0.0716489	0	0.0004365	0	0	0	0	0.0001764	0	0	0	0	0	0	0	0.0045343	0	0	0	0	0.0001088	0.0130705	0	0	0	3.52E-05	0.0012158	0.0004699
7768016	5.63E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.479152	0	0	0	0.32867	0.0595577	0	0	0	0	0	0	0	0.0008454	0	0	0	0	0.0006575	0	0	0	0	0.0015262	0.0007749	0	0.0005929	0	0	5.35E-05	0	0	0	0	0	0	0	0.0006254	7.55E-05	0	0.0037617	0	0	0	0	0.0624626	0	0	0	0	0	0	0	0	0	0	0	0	6.60E-06	0	0	0	0	0	0	0.0003211	0.0006934	0	0	0	7.25E-05	0.0294959	0.0267877
9885461	0	0.0001479	0.0004151	0.0006576	0	0	0.0001807	0.0002019	0.0004764	0	0.0004218	0	0.0001545	0.0035005	0.0012924	0.0001146	0.0004228	0.313425	0	0.0992274	5.38E-05	0.0359311	0.0001066	0.193499	0	0	0.0014853	0.000268	0	4.32E-05	0.0002282	0	0.0003363	0	0	2.09E-05	0	0.0011069	0	0	0.0020369	0.0180017	0.0041215	0	1.00E-05	0	0	0.0017552	0.0005861	0.0007898	0.0222861	0	0.0036328	0	0	0.0076698	0	0	0	0	0	6.40E-06	0	0	0	0	0	0.0026161	4.63E-05	0.000712	0	0.0012742	0	0.0004877	0.002396	0.0003114	0	0.24143	0	0.0119453	5.36E-05	0.000571	0	0.0040738	0.0001472	0.0010463	3.64E-05	0	0.0077074	0	0.0003325	0.0007103
9626097	0	0	0	0.0008865	0	0	0	0.00096	0	0.0010934	0	0.0050147	0	0.0050163	0.0122805	0.0013775	0	4.35E-05	0	0.000195	0.0888748	0.000105	0	0.195869	0.147047	0	0.0044216	0	0	0	0	0.0126153	0.0005172	0	0	0	0.0351861	0.0020531	0	0	0.0100476	0.041447	0.0018501	0	0	0	0	0.0036866	0.0003461	0	0.0012907	0	0	0.0008908	0.0155825	0.0086812	0	0.0058373	0	0	0	0	0.004662	0	0	0	0	0	0.0003321	0.000777	0	0.0006014	0	2.45E-05	0.0021188	0.000612	0.0027698	0.123437	0	0.0224337	0	3.08E-05	0.123166	0.0139322	0.0267453	0.0148965	0	0	0.0040184	0	0	0
7489826	0.236724	0	0	0	0	0.0032437	0	0	0	0.0007329	0	0	0.0026961	0.0019242	0	0	0	0.0003628	0.0003651	0	0.0110181	0	0.0007502	0.0051536	0.0104417	0	0	0.0020837	0	0.0010011	0	0.0072579	0.0296214	0	0	0.0005675	0	0.133048	0	0	0	0	0.0012408	0	0.034301	0	0	0.0020567	0.0011719	0	0	0	0.0001861	0	0	0.0009401	0	0.0004186	0	0.0001854	0.0008398	0	0.0108344	0	0	0	0	0	0	0.0019171	0	0.0304431	0	0	0	0	0	3.88E-05	0	0.126495	0	1.82E-05	0	0.0042218	1.65E-05	0.0001594	0	0	0.0125284	0	0	0
2780840	0	0.0004708	0.0018685	0	0.0054228	0.0010949	0	0.0042639	0.0105221	0.0063042	0.0141484	0	0	0.0104959	0.023294	0	0	6.22E-05	0	0.0003274	0.0138227	0.03858	0.0005279	0.209638	0	0	0.0035668	0.0006194	0.001272	9.78E-05	0	0.0001903	0.0032212	0	0	0.0018542	0.0176697	0.0033423	0	0	0	0	0.0016746	0	0	0	0	0	0.0001261	0	0	0	0	0	0.0026545	0.184349	0.020129	0	0	0	0	0	0.0008608	0	0	0.0027143	0	0.0018165	0	0	0	0.0002732	0	0	0.026798	0.0197496	0	0.115542	0	0.0024341	0	9.93E-05	0.0549784	0.0671011	0	0.004857	0	0	0.0922871	0	0.0003251	0.0014821
3693826	0.0002179	0	0	0	0	0	0.000565	0	0	7.31E-05	0.0001138	0	0	0	0.0007576	0	0	0	0	7.48E-05	0.131581	0	0	0.409473	0	0	0.0005603	0	0	0	0	0.0672621	1.74E-05	0	0	0.0009847	0	0.0248061	0	1.93E-05	0	0	0.0010696	0	0	0	0	0.004564	0.0005917	0	0	0	0	0	0	1.71E-05	0	0	0	0	0	5.80E-05	0	0	0	0	0	0	0	0	0	0.0015327	0	0	0	0	0	0.0001447	0	0.290919	0	0	0	0.0292843	0.0002803	1.29E-05	0	0	0.0002598	0	0	0
8994507	0	0	0	0	0.0213585	0	0.0076459	0	0	0.164794	0	0	0	0	0	0	0	0	0	0.0005223	0.000217	0	0.019233	0.0002003	0	0.0016294	0	0.0245824	0.0001758	0.0330302	0	0	0.0182037	0.0193918	0	0.024833	0	0.0162937	0	0	0	0	0.0026827	0	0	0	0	0.0122835	0.0058234	0	0	0	0	0	0	0.263862	0	0	0	0	0	0.0069508	0	0	0.0110473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0820523	0	9.03E-05	0	0.0247585	0	0.0002854	0.0226607	0	0.0018426	0.0057651	0.0006663	0.0349836
6347000	0.0330516	0	0	0	0	0.0026719	0	0	0.0005341	0.0003527	0.0002831	0	0.0029911	0	0.0001788	0	0	0.012883	0	0.0058388	0.0405493	5.25E-05	0	0.234908	0.0008586	0	3.05E-05	0	3.48E-05	0.0001415	0	0.0081348	0.0435434	0	0	0	0.0014775	0.481493	5.20E-05	0.0004286	0.000215	0.000505	0.0017252	0	0	0	0	0.0137316	0.0028399	0	0.0015933	0	0.0005707	0	0	0.0011001	0	0	0	0	0	0.0004061	0.0074949	0	0	0	0	0	0	0	0	0	3.11E-05	0	0.0002834	0	5.45E-05	0.0278417	0	0.0040385	0.0123263	0.0009292	0	0.0148091	7.27E-05	0.0101279	0	0	0.0161562	0	0.0023743	0.0005192
6248794	0	0	0	0	0	0	0.0008403	0	0	0.0110096	0.0027001	0	0	0.0202982	0	0	0	0	0	0	0	0	2.09E-05	0.420325	0	0	0.0020336	0.0040331	0	0	0	0.0001811	0.0027559	0	0	0.0036933	0.0792124	0.238904	0	0	0.0006263	0	0	0.0441245	0	0	0	0.0301092	0.0121358	0	0	0	0	0	0	0	0.012964	0.0133596	0.0003458	0.0066386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036779	0	0	0	0	0.0285653	0	0.0007957	0	0.003682	0.000762	0.0050248	0	0	0.0011352	5.73E-05	0.0004704	0.0015999
3706410	0.0082997	0.0004926	0.0004678	0	0.0012913	0.0011326	0	0	0.0315334	0.0110777	0	0	0.02957	0.0530838	0	0	0	0	0	0	0	0	0	0.115461	0	0	0.0033962	0.0016064	0.0004482	0.0023761	0.106253	0.0076655	0.0013029	0	0	0.0009594	0	0.0047487	0	0	0	0	0.0015386	0	0	0	0	0.0011002	0.0003434	0.0018873	0.0010342	0	0	0.0283261	0.0017879	0.206654	0	0	0	0	0	0	0.0011196	0	0	0	0	0.0009259	0.0011361	0	0.0028761	0	0	0	0.017759	0	0.0056712	0.131196	0	0.0032588	0	2.88E-05	0	0.112084	0.0001083	0.0004672	0	0	0.0771176	0	2.65E-05	6.84E-05
8395008	0.0048949	0.0017349	0.0046582	0	0	0	0	0	0	0.000332	0	0	0	0.0034332	0.003055	0.0003229	0	1.11E-05	0	0.438125	0.0039522	0	0.000796	0.0340265	0.265501	0	0	0	0	0.000339	0	0	0.0001148	0	0	0.0003972	0.002844	0.000519	0	0.0261408	0	0	0	0	0	0	0	0.0006375	0	0	3.30E-05	0	0.000253	0	0	0.0845777	0	0	0	0	0.0002542	0	0	0	0	0	0.0006238	0	0.0026432	0	0.0030971	0	0	0.0001118	0	0.0006897	0.0002261	0.104502	0	0.0001062	0	5.97E-05	0	0.0007622	0	0	0	0	0.0092584	0	2.42E-05	0.000106
5515809	0	0	0	0	0	3.92E-05	0.0117181	0	0	0.0297544	0.0219204	0	0.0150985	0	0	0	0	0	0.0003494	0.0034244	0	0	4.88E-05	0.667921	0	0	0.0009135	0.0020619	0	0.0011424	0	0.0006659	0.0014062	0	0	0	0	0.0096541	0	0.0294081	0	0	0.0122615	0	0	0	0	0.0081675	0.0017913	0	0	0	0	0	0	0	7.30E-05	0	0	0	0	0.0006359	0.0002377	0	0.0033626	0	0	0	0	0	0	0	0	0	0	0	0.0006325	0	0	0.0880066	0	6.42E-05	0	0.0188537	0	0.0008287	0.0440946	0	0.0005718	0	0.0061896	0.0012963
5410625	0.000861	0	0	0.000325	0.0006969	0.0027138	0	0.0001044	0.0010333	0.000689	0.0005635	0	0.0011981	0.0022164	0.0005493	7.82E-05	0.0005152	0.181799	0	0.0501695	8.96E-05	0	6.56E-05	0.0975615	0.002474	0	0.0041558	0.0036	0	0	0.00046	0.0002009	0	0	0	0	0.0574803	0.0001588	0	2.17E-05	0.0104551	0.004893	0.0005118	0	0.0007693	0	0	0.203352	0.0170165	0	0.0203103	0	0.0030375	1.71E-05	0.0049027	0.0033049	0	0.0018889	0	0.0003736	0.0014255	2.58E-05	0.0037396	0.0001089	0	0.0189705	0	0.0003135	0	0.0001165	0	0.0068779	0	0	0	0	0.00012	0.187947	0.0009339	0.0032084	0	0.000198	0.058713	0.0115264	0.0002373	0.0013531	0	0	0.0041461	0	0.0004624	6.70E-05
2025320	0.033286	0	0	0	0	0.0004517	0	0	0	0.351652	0	0.147539	0	0	0	0	0	0	0	0	0	0	0	0.127531	1.80E-05	0	0	0.0078234	0.0119485	0.0049901	0	0	8.76E-05	0	0	0.0048875	0	0.0065001	0	0.0259165	0	0	0.0022058	0	0	0	0	0.0025126	0	0	0	0	0	0	0	0.065052	0.000171	0	0	0	0	0	0.0006727	0	0	0	0	0.0022688	0	0	0.178812	0	0	0	0	0	5.11E-05	0	0	0.0069386	0	0	0	0.0006955	1.46E-05	0.0004833	0	0	0.0002859	0	0	9.23E-05
3902014	0.0002283	0	0	0	0	0	0.0162645	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10E-05	0	0	0.0840199	0	0	0.0055257	0.167519	0	0.008592	0	0.137117	0.0104957	0.0813434	0	0.0305091	0	0.0223913	0	0	0	0	0.0022802	0	0.0002883	0	0	0.0093551	0	0	0	0	0	0	0	0	0.0028902	8.91E-05	0	0.0001708	0.0001245	0.0001349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36E-05	0.0001052	0	0.0469357	0	0	0	0.0070576	0	0.0016007	0	0	0.165073	0	0.127518	0
1932460	0.0005581	5.86E-05	0.000382	0	0.0002511	0.0031584	0	0	0.0013116	0	0.0033409	0	0.0009074	0.004446	0	0	0	0	0	0	0	0	0	0.0291877	0.717309	0	0.000813	0.0007418	0	0.000172	0	0	0	0	0	1.15E-05	0	0.0119675	0	0	0	0.0002476	0.0048402	0	0	0	0	0.0012447	0.0002324	0	0	0.0017669	0	0	0	0.0158918	5.31E-05	0	0	0	0	0	0.0043753	0	0	0	0	0	0	0	0	0.0020782	0	0	0	0.0093444	0	0.0437046	0	0.0198634	0.0024839	0.0007757	0	0.0274214	8.10E-06	0.0006991	0	0	0.0778446	0.0003712	0.0017747	0.001608
3583231	0	0	0	0.0001268	0	0	0.0097888	0	0.0012116	2.23E-05	0.0001354	0	0.0003708	0.0112216	0	0.000727	0	0.221468	0	0	7.66E-05	0	0.0015627	0.255817	0	0	0.0014696	0.0001931	0	9.38E-05	0	0.0346718	0.0014535	0	0	0.0009048	0	0.007143	0	0.0049189	0	0	0.0045793	0.0136069	9.49E-05	0.0026732	0	0	0.0009458	0.0001087	0	0	0.0021236	0	0	0.0017526	0.0004973	0	0.011047	4.54E-05	0.0003125	0	0	0	0	0	0.0001811	0	5.05E-05	0	0.0001672	0.0038099	0	0	0.0009402	0	0	0.0785574	0	0.0725222	0	0.000861	0.167711	0.0079229	0.018579	0.0147845	0.000616	0	5.96E-05	0.0002679	0.0006415	0.0015708
8787248	0	0	0	0	0	0	0	0	0	0.001007	0.0020777	0	0	0.0095176	0.0120368	0	0	0.105081	0	0.384062	0.0897316	0.0102097	0.0002026	0.102077	7.33E-05	0	0.0002187	0.0001369	0	0	0	0	0.0013514	0	0	0	0.0462319	0.0029284	0	0	0	0	0.0002902	0	0	0	0	7.89E-05	0	0	0	0	0	0	0	0.0909608	0.0306977	0	0.0014683	0.0001038	0	0	0	0.0005179	0.0007665	0	0.0026173	0	6.16E-05	0	0	0	0	0.0003719	0	0	0.0035093	4.69E-05	0	0.0152809	0	0	0	0.0005693	0.0007482	0	0	0	0.0014921	0.0071444	0.0001618	0.0587351
